ranking,date,drama_name,drama_intro,drama_score_imdb,drama_score_tomato,drama_country,drama_date,drama_sub1,drama_sub2,flag_original,drama_cast,drama_director,drama_key,drama_type,value,drama_name_zh,drama_sub1_zh,drama_sub2_zh,drama_country_zh
9,2020-05-12,Hospital Playlist,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",84,NA,South Korea,2020-03-12T00:00:00Z,Drama,NA,TRUE,"Cho Jung-seok, Kim Dae-myung, Jung Kyung-ho, Yoo Yeon-seok, Jeon Mi-do, Kim Hae-sook, Shin Hyun-bin",Shin Won-ho,2,drama,https://flixpatrol.com/title/hospital-playlist,機智醫生生活,戲劇,NA,韓國
9,2020-05-13,Hospital Playlist,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",84,NA,South Korea,2020-03-12T00:00:00Z,Drama,NA,TRUE,"Cho Jung-seok, Kim Dae-myung, Jung Kyung-ho, Yoo Yeon-seok, Jeon Mi-do, Kim Hae-sook, Shin Hyun-bin",Shin Won-ho,2,drama,https://flixpatrol.com/title/hospital-playlist,機智醫生生活,戲劇,NA,韓國
9,2020-05-14,Extracurricular,"Determined to escape a dead-end life, a gifted high school student turns to a world of serious crime to ensure he can pay for college.",74,91,South Korea,2020-04-29T00:00:00Z,Drama,Crime,TRUE,"Kim Dong-hee, Jung Da-bin, Nam Yoon Soo, Kim Yeo-jin, Choi Min-soo, Park Hyuk-kwon",Kim Jin-min,16,drama,https://flixpatrol.com/title/extracurricular,課外活動,戲劇,犯罪,韓國
9,2020-05-15,Itaewon Class,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality.",84,93,South Korea,2020-01-31T00:00:00Z,Drama,Relationship,TRUE,"Park Seo-jun, Kim Da-mi, Kwon Na-ra, Yoo Jae-myung, Ahn Bo-hyun, Kim Dong-hee, Lee Joo-young",Kim Seong-yoon,5,drama,https://flixpatrol.com/title/itaewon-class,梨泰院Class,戲劇,關係,韓國
9,2020-05-16,Itaewon Class,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality.",84,93,South Korea,2020-01-31T00:00:00Z,Drama,Relationship,TRUE,"Park Seo-jun, Kim Da-mi, Kwon Na-ra, Yoo Jae-myung, Ahn Bo-hyun, Kim Dong-hee, Lee Joo-young",Kim Seong-yoon,5,drama,https://flixpatrol.com/title/itaewon-class,梨泰院Class,戲劇,關係,韓國
9,2020-05-17,"Hi Bye, Mama!","When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter.",82,NA,South Korea,2020-04-25T00:00:00Z,Drama,Dramedy,TRUE,"Kim Tae-hee, Lee Kyoo-hyung, Shin Dong-mi, Lee Si-Woo, Kim Mi-kyeong, Ahn Nae-sang, Ban Hyo-jung",NA,13,drama,https://flixpatrol.com/title/hi-bye-mama,哈囉掰掰，我是鬼媽媽,戲劇,劇情喜劇,韓國
9,2020-05-18,White Lines,"Zoe Walker leaves her quiet life behind to investigate her brother's disappearance in Ibiza, where she quickly heads down a decadent and dangerous path.",61,64,United Kingdom,2020-05-15T00:00:00Z,Crime,Mystery,TRUE,"Laura Haddock, Marta Milans, Juan Diego Botto, Nuno Lopes, Laurence Fox, Daniel Mays, Angela Griffin",NA,281,drama,https://flixpatrol.com/title/white-lines,白線,犯罪,神秘,英國
9,2020-05-19,Hospital Playlist,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",84,NA,South Korea,2020-03-12T00:00:00Z,Drama,NA,TRUE,"Cho Jung-seok, Kim Dae-myung, Jung Kyung-ho, Yoo Yeon-seok, Jeon Mi-do, Kim Hae-sook, Shin Hyun-bin",Shin Won-ho,2,drama,https://flixpatrol.com/title/hospital-playlist,機智醫生生活,戲劇,NA,韓國
9,2020-05-20,Hospital Playlist,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",84,NA,South Korea,2020-03-12T00:00:00Z,Drama,NA,TRUE,"Cho Jung-seok, Kim Dae-myung, Jung Kyung-ho, Yoo Yeon-seok, Jeon Mi-do, Kim Hae-sook, Shin Hyun-bin",Shin Won-ho,2,drama,https://flixpatrol.com/title/hospital-playlist,機智醫生生活,戲劇,NA,韓國
9,2020-05-21,Rick and Morty,"Rick is a mentally-unbalanced but scientifically-gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school.",93,NA,USA,2013-12-02T00:00:00Z,Animated,Adult Animation,FALSE,"Justin Roiland, Chris Parnell, Spencer Grammer, Sarah Chalke, Kari Wahlgren, Tom Kenny",NA,86,drama,https://flixpatrol.com/title/rick-and-morty,瑞克和莫蒂,動畫,成人動漫,美國
9,2020-05-22,White Lines,"Zoe Walker leaves her quiet life behind to investigate her brother's disappearance in Ibiza, where she quickly heads down a decadent and dangerous path.",61,64,United Kingdom,2020-05-15T00:00:00Z,Crime,Mystery,TRUE,"Laura Haddock, Marta Milans, Juan Diego Botto, Nuno Lopes, Laurence Fox, Daniel Mays, Angela Griffin",NA,281,drama,https://flixpatrol.com/title/white-lines,白線,犯罪,神秘,英國
9,2020-05-23,History 101,"Infographics and archival footage deliver bite-size history lessons on scientific breakthroughs, social movements and world-changing discoveries.",60,NA,United Kingdom,2020-05-22T00:00:00Z,Documentary,History,TRUE,NA,NA,106,drama,https://flixpatrol.com/title/history-101,歷史101,記錄,歷史,英國
9,2020-05-24,Money Heist,"To carry out the biggest heist in history, a mysterious man called The Professor recruits a band of eight robbers who have a single characteristic: none of them has anything to lose. Five months of seclusion - memorizing every step, every detail, every probability - culminate in eleven days locked up in the National Coinage and Stamp Factory of Spain, surrounded by police forces and with dozens of hostages in their power, to find out whether their suicide wager will lead to everything or nothing.",84,93,Spain,2017-05-02T00:00:00Z,Crime,Heist,TRUE,"Úrsula Corberó, Itziar Ituno, Álvaro Morte, Paco Tous, Pedro Alonso, Alba Flores, Miguel Herrán",NA,12,drama,https://flixpatrol.com/title/money-heist,紙房子,犯罪,劫盜,西班牙
9,2020-05-25,Crash Landing on You,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",88,99,South Korea,2019-12-14T00:00:00Z,Comedy,NA,TRUE,"Son Ye-jin, Hyun Bin, Seo Ji-hye, Kim Jung-hyun, Oh Man-seok, Kim Young-min, Yoo Su-bin",Lee Jung-hyo,1,drama,https://flixpatrol.com/title/crash-landing-on-you,愛的迫降,喜劇,NA,韓國
9,2020-05-26,Crash Landing on You,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",88,99,South Korea,2019-12-14T00:00:00Z,Comedy,NA,TRUE,"Son Ye-jin, Hyun Bin, Seo Ji-hye, Kim Jung-hyun, Oh Man-seok, Kim Young-min, Yoo Su-bin",Lee Jung-hyo,1,drama,https://flixpatrol.com/title/crash-landing-on-you,愛的迫降,喜劇,NA,韓國
9,2020-05-27,Mystic Pop-Up Bar,"At this mysterious late-night food cart run by an equally mysterious woman and her part-timer, customers are provided a space for respite and counseling through their dreams. But most importantly, everyone here is treated equally—living or dead.",80,NA,South Korea,2020-05-20T00:00:00Z,Mystery,Mystery,TRUE,"Hwang Jung-eum, Yook Sung-jae, Kim Yong-geon, Kim Mi-kyeong, Choi Won-young, Lee Jun-hyeok, Jeong Da-eun",Jeon Chang-Geun,7,drama,https://flixpatrol.com/title/mystic-pop-up-bar,雙甲路邊攤,神秘,神秘,韓國
9,2020-05-28,Rick and Morty,"Rick is a mentally-unbalanced but scientifically-gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school.",93,NA,USA,2013-12-02T00:00:00Z,Animated,Adult Animation,FALSE,"Justin Roiland, Chris Parnell, Spencer Grammer, Sarah Chalke, Kari Wahlgren, Tom Kenny",NA,86,drama,https://flixpatrol.com/title/rick-and-morty,瑞克和莫蒂,動畫,成人動漫,美國
